@relation song_type
@attribute 'danceability' numeric
@attribute 'energy' numeric
@attribute 'key' numeric
@attribute 'loudness' numeric
@attribute 'speechiness' numeric
@attribute 'acousticness' numeric
@attribute 'instrumentalness' numeric
@attribute 'liveness' numeric
@attribute 'valence' numeric
@attribute 'tempo' numeric
@attribute 'class' string
@attribute 'id' string

@data
0.767,0.433,6,-11.519,0.0914,0.363,0.923,0.0722,0.168,99.995,playlist_31,1oCGxlxrgV1eIL5KYIWoV6
0.754,0.751,0,-6.827,0.0388,0.191,0.000596,0.132,0.43,119.951,playlist_31,7cZv8bjwry8PeopY0RtntH
0.701,0.718,6,-5.305,0.0363,0.235,0.0000715,0.102,0.619,104.998,playlist_31,1l7n3I8SoPR4OyLnTm1uqK
0.717,0.621,11,-7.588,0.0605,0.00403,0,0.144,0.72,133.014,playlist_31,6ukvsBzq4d1vBsAUmz7ZVt
0.935,0.694,11,-5.849,0.101,0.0963,0.0000012,0.479,0.834,123.824,playlist_31,1m4dXbkplvaOO4Wbdjbwxs
0.811,0.699,7,-5.211,0.114,0.0726,0.00000138,0.148,0.733,122.987,playlist_31,2Wf0uMfCpwLO1B2Up3NbXH
0.643,0.732,5,-6.762,0.0294,0.00681,0.0000457,0.0606,0.181,102.979,playlist_31,7gZQfdEQpmwAoPHSbEHzms
0.793,0.729,0,-4.77,0.0394,0.08,0.000031,0.317,0.488,121.972,playlist_31,0tICYNayWWhH9GPeFrfjfD
0.621,0.551,7,-7.89,0.0474,0.486,0,0.115,0.222,105.052,playlist_31,3FZEv9JddkjHNFiMVxJYpS
0.631,0.927,9,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962,playlist_31,0azC730Exh71aQlOt9Zj3y
0.697,0.832,1,-5.603,0.267,0.279,0,0.358,0.633,115.05,playlist_31,3lJA6dGqvaKtVxqHbTtQiQ
0.786,0.687,0,-5.914,0.141,0.00758,0,0.619,0.345,105.021,playlist_31,6cREm4bV7V79Yxdilx9HDo
0.695,0.672,1,-6.109,0.0345,0.014,0.0000795,0.0756,0.245,104.988,playlist_31,4qqArAiTPueDxIp7cf87h7
0.63,0.813,0,-5.756,0.0308,0.0165,0,0.123,0.524,102.033,playlist_31,7BGKxIHAlgIGRa1jDTGI5R
0.591,0.731,2,-6.208,0.0428,0.0154,0,0.333,0.205,100.021,playlist_31,6h5QhAr40fSzDWMexvb8v7
0.635,0.875,10,-6.221,0.0512,0.021,0.00000794,0.139,0.545,126.034,playlist_31,5deDWZeDHWfYk9xaq9ynh4
0.757,0.884,10,-5.488,0.0404,0.00795,0.0000587,0.0973,0.398,120.012,playlist_31,7KxhSJOYiqCDclXDBNlFSZ
0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,playlist_31,27SdWb2rFzO6GWiYDBTD9j
0.826,0.692,0,-7.342,0.0877,0.115,0.00034,0.0837,0.682,99.991,playlist_31,5w4UqCwwoLro163poYfjnl
0.564,0.849,0,-3.516,0.0517,0.00868,0.00000468,0.12,0.427,102.028,playlist_31,1OAiWI2oPmglaOiv9fdioU
0.577,0.881,5,-5.322,0.0864,0.0547,0.00278,0.0875,0.316,117.967,playlist_31,2FV7Ske1uYIC8StRYMkkRH
0.728,0.892,4,-5.172,0.126,0.0144,0,0.469,0.826,117.976,playlist_31,2IFl6p0LoIfIZOn5IaxZOO
0.504,0.729,8,-5.624,0.103,0.0808,0,0.0948,0.535,109.71,playlist_31,4tVybkClyH0hjL8jzMq3sH
0.683,0.91,10,-1.231,0.0515,0.0553,0.00000478,0.336,0.674,124.977,playlist_31,614TxLN6BP9nN8pFcPdLVE
0.72,0.791,1,-4.689,0.124,0.0384,0,0.157,0.756,102.071,playlist_31,6FE2iI43OZnszFLuLtvvmg
0.428,0.906,1,-3.358,0.0508,0.00193,0,0.0655,0.671,175.857,playlist_31,6XOZ7l5IjwNisd6JfDKFmb
0.838,0.765,1,-2.332,0.0462,0.0514,0.00021,0.0297,0.905,100.021,playlist_31,5H7CwzYZ60e7w69tX4ivQN
0.679,0.634,5,-5.024,0.0654,0.232,0,0.115,0.498,102.013,playlist_31,0dA2Mk56wEzDgegdC6R17g
0.595,0.723,7,-8.256,0.0349,0.047,0.0286,0.0995,0.272,108.043,playlist_32,7BVwi9cIzSc6tpyxsp47vJ
0.714,0.451,5,-8.268,0.0276,0.0883,0,0.108,0.406,127.787,playlist_32,7GJClzimvMSghjcrKxuf1M
0.738,0.846,1,-4.296,0.0729,0.363,0,0.17,0.891,144.007,playlist_32,5N0fCfFgNKqoxIUPWvAMcV
0.687,0.426,7,-8.716,0.0308,0.567,0.00197,0.214,0.296,113.047,playlist_32,2yj5wWvw5Lz6HwEBbRLKKL
0.692,0.434,1,-8.53,0.026,0.601,0,0.102,0.455,82.978,playlist_32,2BwRvOaG8JdpX3F5LqiLHo
0.484,0.731,1,-6.694,0.0379,0.431,0,0.151,0.51,101.654,playlist_32,7yq4Qj7cqayVTp3FF9CWbm
0.651,0.793,4,-7.312,0.0338,0.0538,0.01,0.137,0.682,90.573,playlist_32,73fzhVcs7n1wZz84eoE2vs
0.569,0.593,2,-7.176,0.0326,0.358,0,0.134,0.344,115.05,playlist_32,3Jc0ABqhf9yMLn8bbAdmKX
0.494,0.418,0,-3.656,0.0301,0.752,0.00000769,0.0938,0.256,132.464,playlist_32,6QT53ohGZeLGoYktBPRePD
0.647,0.627,0,-7.08,0.0756,0.235,0,0.144,0.517,110.121,playlist_32,2BX2njwutbKutDcLVFiqUU
0.483,0.395,3,-7.079,0.0342,0.818,0,0.136,0.45,94.609,playlist_32,13KmiyueaRdBDC5SY4oxPI
0.509,0.538,7,-7.335,0.0572,0.385,0,0.104,0.244,75.089,playlist_32,2jyjhRf6DVbMPU5zxagN2h
0.321,0.22,7,-12.608,0.0352,0.828,0.00398,0.0873,0.301,157.037,playlist_32,7xhhhqWgqM0tf5IaEc9Bwt
0.547,0.188,1,-10.676,0.036,0.929,0.0000012,0.714,0.192,135.657,playlist_32,5MYfpFJYm8WNFGssR6H2Oz
0.453,0.586,4,-6.741,0.0395,0.86,0,0.751,0.133,119.306,playlist_32,0rhJ30qQSus6Ckn3hKZ6Hr
0.652,0.0959,9,-12.077,0.0577,0.889,0,0.0884,0.338,118.189,playlist_32,3ThoNs4xBJMflCJqfT6XSF
0.793,0.464,5,-6.624,0.0386,0.112,0,0.109,0.851,124.997,playlist_32,4oiPC90DjIQXXgMMgbHK4G
0.409,0.339,4,-9.763,0.0302,0.338,0.000204,0.877,0.108,87.528,playlist_32,7E0mZMqI71T8dowPtkiwio
0.409,0.234,7,-17.126,0.0389,0.565,0.000144,0.12,0.151,165.96,playlist_32,18PbKNh8nuvrsq54GpCkoK
0.647,0.729,5,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01,playlist_32,7vFv0yFGMJW3qVXbAd9BK9
0.643,0.344,2,-11.342,0.0349,0.909,0.0112,0.106,0.547,144.171,playlist_32,3QmesrvdbPjwf7i40nht1D
0.575,0.821,0,-5.7,0.0527,0.181,0,0.124,0.449,118.021,playlist_32,2N0volXQpwsvjDorTTxBAU
0.554,0.792,11,-8.166,0.0309,0.406,0.000665,0.315,0.537,102.042,playlist_32,4BpndTKEqpLgntffipC53q
0.575,0.184,3,-12.719,0.0388,0.81,0,0.125,0.147,126.025,playlist_32,4DaXQf9BzocaTrlSSjfaMN
0.573,0.278,7,-11.316,0.0303,0.758,0.00351,0.0975,0.3,135.822,playlist_32,4oBEeMxkuW4t7a8qIupetG
0.607,0.255,0,-7.8,0.0445,0.802,0,0.104,0.272,139.001,playlist_32,6PV2t3fdgUGuo0H0aVW6J8
0.379,0.29,4,-8.485,0.051,0.952,0.00106,0.118,0.169,166.467,playlist_32,4RL77hMWUq35NYnPLXBpih
0.732,0.198,5,-11.775,0.028,0.883,0.000011,0.0659,0.618,88.174,playlist_32,6ybViy2qrO9sIi41EgRJgx
0.363,0.129,0,-14.304,0.0322,0.904,0.00000152,0.157,0.147,80.367,playlist_32,0Cvjlph1WGbwZY1PlMEtJY
0.621,0.31,9,-10.164,0.0283,0.945,0.0000612,0.117,0.125,111.893,playlist_32,4zzzZ1UNfr75ASG1lUE9L1
0.618,0.127,0,-11.33,0.0552,0.874,0.00000395,0.1,0.35,116.792,playlist_32,4spwpPKhuFed9huVCzhZqY
0.569,0.94,10,-7.133,0.0676,0.0808,0.0000316,0.704,0.73,128.482,playlist_32,5dNTK3XRDfMAiwOoKxuEeG
0.67,0.306,2,-11.032,0.0366,0.8,0.00000118,0.0829,0.61,139.949,playlist_32,0ZWSpn7UgqAp4exbKEUD5g
0.315,0.296,5,-13.262,0.0315,0.771,0,0.702,0.435,173.509,playlist_32,4LloVtxNZpeh7q7xdi1DQc
0.514,0.536,1,-7.13,0.0287,0.2,0.0000827,0.727,0.453,133.861,playlist_32,4OT8GH9u9Gx7ydJ49ULunN
0.544,0.91,2,-6.289,0.12,0.144,0,0.971,0.537,88.194,playlist_32,75LltETkbWa2OKmJ1AEoM3
0.882,0.367,6,-8.933,0.0648,0.63,0.000482,0.187,0.449,95.508,playlist_32,3sOEdZiqjCYlEz84eRJXf7
0.63,0.165,0,-15.177,0.0372,0.779,0,0.22,0.207,119.874,playlist_32,6qjfaap6n00ayRLpKRitPE
0.388,0.595,1,-9.799,0.0325,0.663,0.0000558,0.178,0.596,190.043,playlist_32,08cXy6KUizaAelYXtcew3w
0.602,0.201,4,-17.024,0.0363,0.915,0.0000828,0.0952,0.385,95.345,playlist_32,5OiaAaIMYlCZONyDBxqk4G
0.511,0.223,10,-8.105,0.0473,0.938,0,0.129,0.323,76.558,playlist_32,14UcGE2WrAWH0r1aYpikag
0.479,0.725,2,-4.671,0.0335,0.026,0.000129,0.209,0.43,101.938,playlist_32,6tCLQ3LO1V9l6qdrrwdV6q
0.593,0.731,7,-9.47,0.0379,0.637,0.0307,0.66,0.864,115.451,playlist_32,7qzE532v5JWh1b682t2Gcv
0.513,0.396,7,-13.061,0.0299,0.251,0.177,0.11,0.229,140.208,playlist_32,6HSXNV0b4M4cLJ7ljgVVeh
0.838,0.394,0,-8.656,0.0467,0.558,0.000722,0.108,0.409,129.059,playlist_32,4rl8vMMXduxNW43Js7NxqN
0.375,0.0741,3,-11.201,0.0339,0.934,0,0.168,0.167,85.747,playlist_32,3EQe7r3GhcZQfRscUXz9tZ
0.758,0.451,11,-11.287,0.0403,0.553,0.000116,0.659,0.423,113.99,playlist_32,4wNbHP4Yw9F5lyX6KEEyOn
0.624,0.217,2,-9.54,0.0481,0.859,0,0.7,0.287,124.958,playlist_32,61IautUH8F8UWJ0kxF9pJc
0.766,0.547,0,-7.25,0.0264,0.229,0.000015,0.104,0.556,105.01,playlist_32,1dnXuEuApvuVqQCn0v9McL
0.814,0.373,7,-8.017,0.116,0.602,0.000017,0.0931,0.632,114.548,playlist_32,0BgbobvykXxEvxo2HhCuvM
0.588,0.694,11,-4.278,0.0387,0.00948,0,0.113,0.271,126.027,playlist_32,4VySpxhRGy32u5zPCprzDn
0.338,0.803,8,-5.412,0.0413,0.0187,0,0.136,0.4,151.994,playlist_32,4IoYz8XqqdowINzfRrFnhi
0.545,0.699,0,-8.76,0.0338,0.0000944,0.0000579,0.12,0.6,119.589,playlist_32,2hdhm6piUJnmKXmEmskXCg
0.764,0.567,0,-8.585,0.0609,0.0126,0.0000951,0.257,0.428,89.988,playlist_32,74fpNVAJrKGQuqHETi4WSt
0.674,0.428,7,-9.504,0.122,0.121,0,0.132,0.337,84.878,playlist_32,2dLLR6qlu5UJ5gk0dKz0h3
0.69,0.578,6,-7.436,0.0929,0.167,0,0.305,0.416,99.961,playlist_32,3G6hD9B2ZHOsgf4WfNu7X1
0.373,0.17,7,-10.911,0.0373,0.964,0,0.0858,0.221,172.241,playlist_32,5JX11rWObF2DpfNQRw8tCD
0.445,0.407,3,-6.883,0.0349,0.95,0,0.227,0.231,131.479,playlist_32,5fa6CrQwHwthEoCvTtd5Ig
0.575,0.348,9,-8.736,0.033,0.901,0.0000022,0.187,0.201,113.786,playlist_32,406dEJjjP5f52bLMloEbP9
0.56,0.365,0,-7.505,0.0286,0.842,0,0.297,0.614,103.433,playlist_32,6JXD8fNGQ6epN4MGSLMaFU
0.404,0.185,0,-11.889,0.0512,0.891,0,0.103,0.147,75.342,playlist_32,6MI0rvxdgiMOQAXhA4cDlw
0.606,0.081,10,-9.883,0.0432,0.98,0,0.121,0.429,119.743,playlist_32,6CugJPQTUEnrdvBvCm2Luu
0.574,0.667,5,-5.425,0.0301,0.206,0.352,0.0852,0.546,88.299,playlist_32,1gGY6qfslDtJ4OoWQGKtkE
0.693,0.62,9,-6.509,0.0424,0.784,0.844,0.112,0.571,106.346,playlist_32,26ZTwQyRVbec9wQ0OaihjE
0.626,0.852,4,-4.767,0.0337,0.329,0.0109,0.0971,0.393,119.816,playlist_32,3aFkPNWkL8FvfOtq0QsNIP
0.512,0.558,0,-8.925,0.0652,0.448,0.02,0.105,0.511,119.518,playlist_32,5hSWVcAtSK8PUoLr8eomMG
0.582,0.365,9,-11.04,0.0388,0.648,0.00000103,0.147,0.312,93.856,playlist_32,3s3ciLHOXE1xVqGkdxwHPs
0.415,0.295,9,-11.539,0.0346,0.371,0.00545,0.111,0.305,136.046,playlist_32,3fCULruC32uHpryWa2yKRI
0.501,0.784,0,-7.089,0.0334,0.529,0.0766,0.131,0.34,113.643,playlist_32,69XEXAbJTZwFfVz7ayfg3I
0.643,0.526,0,-5.576,0.0274,0.524,0.00000845,0.115,0.222,119.998,playlist_32,2ABEqmtYRhPmMIkX8aj4SY
0.745,0.546,5,-4.5,0.0321,0.44,0.00206,0.205,0.425,114.97,playlist_32,3Dy8QNZ77cre9ThUPRguy0
0.539,0.836,11,-5.365,0.0654,0.217,0.000168,0.303,0.759,135.596,playlist_32,40rjypnguxfhPy4Bbv5SWc
0.376,0.741,5,-4.475,0.0378,0.57,0.00000781,0.0767,0.574,77.572,playlist_32,0OdNZXNkVr2NXEmMcgnNaV
0.572,0.162,5,-20.962,0.0409,0.435,0,0.208,0.262,73.1,playlist_32,7mdAfyUkZ3vvXzjBmXWtSM
0.552,0.381,10,-7.894,0.0288,0.314,0.395,0.255,0.218,114.386,playlist_32,1iNqg1jvbIUAuompmsRYj1
0.606,0.915,10,-3.292,0.166,0.259,0.107,0.105,0.551,100.433,playlist_32,2lrRWbiHPdBicufAqrGN3r
0.581,0.0549,10,-20.514,0.0397,0.559,0,0.0718,0.234,152.037,playlist_32,3B7udSGy2PfgoCniMSb523
0.37,0.686,9,-7.649,0.0554,0.0145,0.217,0.0885,0.216,180.125,playlist_32,1Ujrbg6RNkyazJ6DbRAutG
0.571,0.122,4,-15.308,0.0379,0.994,0.0726,0.114,0.557,114.374,playlist_32,5JKC4uJQdLRaWjZukpfFkE
0.573,0.59,3,-8.43,0.0557,0.667,0.000397,0.691,0.364,108.789,playlist_32,551qy5vUgrUfEUc4dCNfht
0.654,0.886,5,-5.29,0.0416,0.00689,0,0.136,0.626,94.014,playlist_32,4HZ4jOG7Rdzxpk1dDJBEot
0.699,0.579,1,-6.504,0.0416,0.267,0.00602,0.452,0.128,109.948,playlist_32,1hWQvA6oGVJ2mAVsZ59AaV
0.541,0.29,9,-8.603,0.0361,0.596,0.00372,0.112,0.272,118.675,playlist_32,5se3aZh9XGO47ED76fja47
0.594,0.2,6,-10.472,0.0622,0.928,0,0.673,0.415,92.821,playlist_32,1VopS5dKgGKAfi5CZw0ogP
0.418,0.111,1,-14.848,0.0389,0.953,0.00342,0.0982,0.228,82.508,playlist_32,1ivHxaGL5ld9VS1zsYc4YN
0.589,0.91,7,-7.487,0.0353,0.814,0.863,0.0895,0.973,128.543,playlist_32,5Z7C03KLFHS1bMwTvm8CMy
0.513,0.504,9,-10.548,0.0461,0.904,0.844,0.138,0.553,113.655,playlist_32,0Yd9wcwArd67RUqNiCBqFp
0.509,0.737,4,-7.964,0.0288,0.9,0.821,0.102,0.87,134.732,playlist_32,6ea3JNXP8puonHYUHtyrEe
0.591,0.863,7,-8.436,0.0403,0.828,0.914,0.0874,0.925,138.535,playlist_32,3YUKOs5902ssBkcE3oL2tp
0.802,0.784,4,-4.647,0.0415,0.467,0.861,0.0961,0.945,130.051,playlist_32,4CZuFMSuaT1Uqog4hfSv9j
0.498,0.747,9,-10.452,0.0616,0.791,0.822,0.103,0.712,151.867,playlist_32,4HDeTn2ZxpzrUjbWnsAjPj
0.51,0.661,11,-8.136,0.0384,0.865,0.869,0.0805,0.629,128.014,playlist_32,4gKQeFoONTnt3eBgWCy1ga
0.443,0.764,9,-9.937,0.0339,0.923,0.887,0.11,0.777,141.022,playlist_32,0jDmGOD3IspDSMYz9TYg2Y
0.589,0.91,7,-7.487,0.0353,0.814,0.863,0.0895,0.973,128.543,playlist_32,5Z7C03KLFHS1bMwTvm8CMy
0.509,0.737,4,-7.964,0.0288,0.9,0.821,0.102,0.87,134.732,playlist_32,6ea3JNXP8puonHYUHtyrEe
0.445,0.724,4,-9.748,0.0375,0.912,0.851,0.109,0.831,144.523,playlist_32,7pJw4zEm4kZONGWmMWwwNv
0.45,0.291,11,-16.885,0.0681,0.947,0.777,0.117,0.16,155.911,playlist_32,4qkay8D1sKj6h0uI29moK2
0.736,0.5,1,-11.119,0.035,0.0419,0.851,0.0965,0.335,107.949,playlist_32,1vxOy4YZ22nP51mRFPRsvI
0.67,0.123,11,-14.459,0.0474,0.796,0,0.132,0.45,104.522,playlist_32,4v8EFy6xcWLgxkDlRkVpar
0.67,0.123,11,-14.459,0.0474,0.796,0,0.132,0.45,104.522,playlist_32,4v8EFy6xcWLgxkDlRkVpar
0.421,0.885,10,-6.009,0.0504,0.00999,0.00000459,0.255,0.584,151.883,playlist_32,2fzp6ojPHvZaz4uHXxpJVk
0.43,0.395,10,-10.493,0.0319,0.8,0,0.283,0.236,111.844,playlist_32,3mJyjohY5vN96Vb8FXXqAD
0.734,0.311,9,-9.47,0.0375,0.903,0.016,0.198,0.357,85.672,playlist_32,6dT6nC1IxBPBF71t4IFm5G
0.445,0.325,0,-8.508,0.0305,0.338,0.000025,0.111,0.39,132.501,playlist_32,0U5S8xPjxLA5DcDXVxN3Nx
0.55,0.246,4,-11.379,0.0468,0.907,0.0000833,0.511,0.343,169.223,playlist_32,0Ua3dwZXvSpm2YMS65ZAOr
0.421,0.371,9,-4.027,0.0306,0.546,0,0.938,0.112,98.077,playlist_32,4K9jEsfHUYowD4RG7cOPHP
0.506,0.433,2,-14.183,0.0345,0.842,0.0311,0.112,0.641,83.222,playlist_33,7DqTaelFf846rl1CHmyfOW
0.663,0.445,3,-11.614,0.0394,0.892,0.0000941,0.141,0.963,85.009,playlist_33,1E7EDGKKn6I8fzlYQbYlsh
0.481,0.826,1,-6.974,0.0851,0.182,0.00352,0.324,0.819,118.679,playlist_33,373zqV0VLz9mnrSaY9kaiX
0.524,0.531,11,-11.926,0.0702,0.805,0.0000251,0.203,0.683,132.175,playlist_33,13mXFvyRyjfIjnag95Rnug
0.693,0.911,9,-3.691,0.0305,0.183,0.000107,0.3,0.982,125.895,playlist_33,1mqlc0vEP9mU1kZgTi6LIQ
0.598,0.58,9,-10.105,0.0409,0.575,0.0000217,0.12,0.735,74.855,playlist_33,2Am4TMJcqfQtr79278nZjj
0.31,0.629,9,-10.057,0.0484,0.212,0.00894,0.122,0.544,152.276,playlist_33,7wcP2Aa2SliFhwi4SyfvfV
0.681,0.239,8,-14.132,0.0298,0.667,0.0000132,0.115,0.513,131.783,playlist_33,5vagFDwfxlaI2cMBiadQZd
0.581,0.538,11,-13.914,0.0309,0.824,0.136,0.484,0.298,100.009,playlist_33,7rITnIMuwWkF81aOUN3kK4
0.842,0.484,1,-7.111,0.0341,0.181,0,0.0868,0.951,95.51,playlist_33,7nqhFb3g7ZtzOEV2QwvyBI
0.646,0.588,0,-7.471,0.0723,0.22,0.0000022,0.394,0.944,184.787,playlist_33,6BovA0Yq1YSuxj6v63lx91
0.48,0.706,0,-5.688,0.0517,0.477,0.0000377,0.229,0.594,98.432,playlist_33,2iQxJckXFRfOk9PvEl9i4k
0.578,0.515,10,-10.39,0.0278,0.193,0.000178,0.0608,0.314,132.213,playlist_33,6wpbv9v57l9VRhqsw1jYsJ
0.236,0.249,6,-9.595,0.0348,0.811,0.000001,0.087,0.181,72.847,playlist_33,0fBSs3fRoh1yJcne77fdu9
0.548,0.834,3,-4.882,0.0959,0.464,0,0.0625,0.583,117.879,playlist_33,4BAVTojXyfCpQM9myiyTiR
0.61,0.638,0,-6.574,0.0238,0.0672,0.00000659,0.283,0.603,79.955,playlist_33,5cwN1htZyoWqZCc33f3RfE
0.649,0.888,6,-4.807,0.0293,0.013,0.00000223,0.0888,0.553,100.975,playlist_33,3b00LSFIRqnHvkoDEs5fkg
0.72,0.587,8,-6.458,0.0318,0.00406,0.000178,0.109,0.313,130.018,playlist_34,18KDpXD6e2UGRA5ORND1CU
0.598,0.882,5,-2.894,0.0954,0.27,0,0.0793,0.25,125.979,playlist_34,2Mh0jU5IyRTQfpyMnvki5Z
0.716,0.806,4,-7.602,0.0466,0.0361,0.00413,0.244,0.347,100.033,playlist_34,6O6M7pJLABmfBRoGZMu76Y
0.8,0.677,0,-4.023,0.0393,0.00563,0.00409,0.0838,0.547,125.004,playlist_34,5bcfWAHLoMfGBdbeyoMaH3
0.572,0.63,1,-7.241,0.0462,0.0559,0,0.062,0.362,128.056,playlist_34,3PHAN9g1qziYB16D7Vs91A
0.573,0.894,1,-4.341,0.0372,0.0133,0,0.101,0.597,126.926,playlist_34,6sHsPrcjMZ7wJEhegICUQP
0.679,0.84,1,-3.059,0.0733,0.0245,0.0000632,0.27,0.348,126.934,playlist_34,0RSOD65sLN8iCwl73TOfl6
0.643,0.9,1,-2.57,0.0321,0.000872,0,0.236,0.425,126.041,playlist_34,6El4guLHqCd3PG9X9yJRSz
0.679,0.795,6,-1.622,0.0598,0.392,0,0.242,0.589,146.975,playlist_34,3kyKXxtCw2Bt23zXAGfkf1
0.6,0.412,8,-9.343,0.344,0.615,0.0025,0.134,0.408,113.049,playlist_34,6WhzFzROw3aq3rPWjgYlxr
0.375,0.815,5,-1.802,0.208,0.562,0,0.192,0.389,169.71,playlist_34,7z47pgbZpkGcME2A0YxR0y
0.566,0.617,4,-4.748,0.044,0.165,0,0.0705,0.644,175.868,playlist_34,0Lsv1vmjvWVQ9n9nFqxwnx
0.611,0.566,3,-8.038,0.0795,0.463,0.000616,0.133,0.637,79.972,playlist_34,4i01Ymu4kscMhVsQx3BZzn
0.901,0.249,11,-8.694,0.218,0.0228,0.00408,0.107,0.132,144.006,playlist_34,2BFeLCEDQBecReNuLbOHoQ
0.598,0.792,11,-4.043,0.0478,0.121,0,0.158,0.732,97.479,playlist_34,4oyWrvyORD6uCSYCLSRF6W
0.669,0.747,6,-7.108,0.0428,0.141,0,0.185,0.483,122.531,playlist_34,0vbbhcA6okLzvsy6WSTlLg
0.621,0.796,7,-4.739,0.0336,0.085,0.0000132,0.366,0.367,114.994,playlist_34,22qdjc5fSCIbhniasG7F6q
0.74,0.467,6,-6.828,0.0325,0.45,0.00000517,0.0968,0.352,134.033,playlist_34,3ZCYlXgi100xmLfpGng9C9
0.679,0.576,4,-6.609,0.0402,0.261,0.000113,0.366,0.348,154.09,playlist_34,2fZW7ByWe46rGih0FtP2XK
0.768,0.567,2,-7.046,0.0312,0.66,0.000277,0.07,0.471,117.974,playlist_34,5afHIkEcVhCF1Z1CTqMUXB
0.565,0.176,0,-9.254,0.0419,0.956,0.00000547,0.108,0.301,97.931,playlist_34,61iyAeMVUNu7vIVqedsBFB
0.597,0.685,11,-6.371,0.0367,0.0245,0.000335,0.182,0.369,122.002,playlist_34,0tDC3KJPPu5eonGTtCURpq
0.425,0.635,11,-7.384,0.0859,0.0888,0.00000647,0.141,0.223,173.86,playlist_34,1PzKBUHhyD035EQM9GNMfV
0.52,0.316,8,-8.856,0.0303,0.873,0.0000139,0.104,0.267,84.839,playlist_34,0uf2MtrLg2WUWYrs1rltpY
0.581,0.725,0,-5.349,0.0592,0.0235,0,0.304,0.394,89.989,playlist_34,2HWWsTZxnLSUdFZ4gjsP5N
0.579,0.68,8,-5.634,0.076,0.0157,0,0.0699,0.211,100.033,playlist_34,4tg1G3X26wDTmQbipgxhp5
0.669,0.74,10,-7.549,0.0354,0.0703,0,0.152,0.573,97.99,playlist_34,1JFx9R87En9oJOi4DRH1e9
0.587,0.726,1,-6.263,0.214,0.216,0,0.0868,0.248,151.882,playlist_34,66urf1ZXFy4qVKdNqcdbaZ
0.632,0.638,7,-6.731,0.0505,0.137,0,0.125,0.574,121.868,playlist_34,3U1TuSqHIubBA10cVP7Sk6
0.769,0.848,6,-4.665,0.0588,0.0446,0.00000774,0.106,0.42,123.01,playlist_34,0lQ08hbjK1umHjCYvUrmCp
0.668,0.761,9,-7.093,0.0912,0.03,0,0.365,0.34,133.985,playlist_34,0vRFKF7dGdL5XxZMXzpCpF
0.778,0.709,10,-5.706,0.108,0.228,0.00116,0.0752,0.96,75.001,playlist_34,512vwXggVdP18VkQy8hAPV
0.539,0.877,4,-4.848,0.0548,0.107,0,0.0805,0.906,169.986,playlist_34,2eBy71gLx049nJ2fsvuQjM
0.737,0.44,1,-9.888,0.137,0.231,0,0.103,0.309,111.869,playlist_34,4CNXhhr5k0PXv99toGlA0X
0.71,0.553,4,-4.722,0.0292,0.00206,0.0000548,0.0469,0.731,99.005,playlist_34,4Y45aqo9QMa57rDsAJv40A
0.554,0.758,6,-6.772,0.129,0.00203,0,0.3,0.35,134.897,playlist_34,5sv4LTz8qayQYnXlzaxg2x
0.588,0.709,8,-6.395,0.128,0.0417,0.00000355,0.22,0.246,128.028,playlist_34,4B7P6mqrPQXObuP59DUN71
0.435,0.641,10,-7.274,0.104,0.131,0,0.273,0.156,115.534,playlist_34,7xmCwWVmWBawnIzRUdg3Nr
0.803,0.483,4,-13.133,0.225,0.226,0.0724,0.0863,0.276,115.106,playlist_34,431yUTMfkyo0oFjTfRE2r1
0.64,0.884,6,-2.609,0.0428,0.0226,0,0.187,0.573,124.968,playlist_34,36UVZPoK8a1Oxh13cY8kOp
0.601,0.682,10,-5.905,0.0338,0.0856,0.00384,0.132,0.17,94.999,playlist_34,2H8LPaY3NSjmOFMH2Rygnz
0.556,0.747,11,-4.568,0.0511,0.0169,0,0.439,0.343,108.026,playlist_34,08gpoPLVHNAkvwyw76q9q7
0.846,0.552,1,-3.787,0.0365,0.0105,0.00000679,0.079,0.588,101.032,playlist_34,6qcBjsxbNHDtO1fWIDe48i
0.776,0.715,5,-6.587,0.0505,0.0971,0.0131,0.247,0.502,99.951,playlist_34,2HJQcyUpmUuvzS5vBAICIc
0.784,0.676,6,-6.751,0.0487,0.0162,0.0645,0.307,0.691,121.98,playlist_34,4VJekfh1nKgRFPYhXjwIQM
0.746,0.538,10,-6.479,0.32,0.389,0,0.139,0.516,101.018,playlist_34,6mzaCRuLTRiz1caGOum3zT
0.476,0.592,9,-5.283,0.029,0.556,0,0.281,0.306,87.003,playlist_34,6knYNyQupBIbBxV8TMOMYM
0.415,0.273,9,-12.288,0.0359,0.966,0,0.123,0.26,103.706,playlist_34,2S8RjXFOOFWGbAaNKw7Nti
0.648,0.736,8,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,playlist_34,2FiSTH0GYpIioUgjfzMIja
0.631,0.658,4,-7.87,0.038,0.0192,0.0579,0.0927,0.531,140.023,playlist_34,1IvESsM4rbNWu0WDFAs4cD
0.335,0.865,11,-4.672,0.0944,0.0027,0.276,0.107,0.411,149.85,playlist_34,4yNoaxUJjnP50AXYoAZx4S
